USB4E00404_1:101		
345.868	-49.66	
346.082	-49.66	
346.296	-49.66	
346.51	-180.73	
346.724	-113.15	
346.937	-16.9	
347.151	69.12	
347.365	-18.94	
347.579	44.54	
347.793	-39.42	
348.006	26.11	
348.22	65.02	
348.434	11.78	
348.648	-16.9	
348.861	-53.76	
349.075	-49.66	
349.289	-20.99	
349.502	26.11	
349.716	30.21	
349.93	-39.42	
350.143	-23.04	
350.357	15.87	
350.571	7.68	
350.784	40.45	
350.998	-39.42	
351.212	15.87	
351.425	-25.09	
351.639	24.06	
351.852	-16.9	
352.066	28.16	
352.28	-33.28	
352.493	95.74	
352.707	-33.28	
352.92	-61.95	
353.134	42.5	
353.347	-96.77	
353.561	17.92	
353.774	19.97	
353.988	73.21	
354.201	15.87	
354.415	-23.04	
354.628	-18.94	
354.841	1.54	
355.055	-18.94	
355.268	-6.66	
355.482	-23.04	
355.695	69.12	
355.908	-43.52	
356.122	36.35	
356.335	77.31	
356.549	34.3	
356.762	-80.38	
356.975	-16.9	
357.189	17.92	
357.402	-10.75	
357.615	-53.76	
357.828	-14.85	
358.042	-64	
358.255	15.87	
358.468	-16.9	
358.682	-39.42	
358.895	-33.28	
359.108	-49.66	
359.321	-12.8	
359.534	40.45	
359.748	36.35	
359.961	52.74	
360.174	65.02	
360.387	44.54	
360.6	77.31	
360.813	-49.66	
361.027	7.68	
361.24	-80.38	
361.453	99.84	
361.666	40.45	
361.879	-55.81	
362.092	28.16	
362.305	-31.23	
362.518	1.54	
362.731	65.02	
362.944	-16.9	
363.157	7.68	
363.37	-37.38	
363.583	-59.9	
363.796	-25.09	
364.009	-39.42	
364.222	34.3	
364.435	-66.05	
364.648	105.98	
364.861	-8.7	
365.074	-68.09	
365.287	17.92	
365.5	24.06	
365.713	-25.09	
365.926	48.64	
366.139	56.83	
366.352	-145.92	
366.564	-14.85	
366.777	7.68	
366.99	11.78	
367.203	9.73	
367.416	-37.38	
367.629	-43.52	
367.841	32.26	
368.054	108.03	
368.267	-12.8	
368.48	-68.09	
368.693	-27.14	
368.905	28.16	
369.118	3.58	
369.331	-16.9	
369.544	-102.91	
369.756	40.45	
369.969	-33.28	
370.182	15.87	
370.394	-6.66	
370.607	-86.53	
370.82	-43.52	
371.032	-27.14	
371.245	-25.09	
371.458	-94.72	
371.67	7.68	
371.883	22.02	
372.095	-115.2	
372.308	9.73	
372.52	-57.86	
372.733	1.54	
372.946	-49.66	
373.158	-8.7	
373.371	11.78	
373.583	1.54	
373.796	-8.7	
374.008	77.31	
374.221	-55.81	
374.433	38.4	
374.646	15.87	
374.858	48.64	
375.071	9.73	
375.283	-41.47	
375.495	9.73	
375.708	-25.09	
375.92	19.97	
376.133	-8.7	
376.345	1.54	
376.557	-10.75	
376.77	67.07	
376.982	-14.85	
377.194	40.45	
377.407	-49.66	
377.619	-33.28	
377.831	32.26	
378.044	19.97	
378.256	44.54	
378.468	-31.23	
378.68	-25.09	
378.893	-64	
379.105	48.64	
379.317	-41.47	
379.529	-115.2	
379.742	73.21	
379.954	-12.8	
380.166	7.68	
380.378	65.02	
380.59	-8.7	
380.803	36.35	
381.015	-12.8	
381.227	97.79	
381.439	138.75	
381.651	65.02	
381.863	60.93	
382.075	28.16	
382.287	-4.61	
382.499	28.16	
382.712	24.06	
382.924	26.11	
383.136	24.06	
383.348	-37.38	
383.56	-90.62	
383.772	-8.7	
383.984	-88.57	
384.196	28.16	
384.408	-31.23	
384.62	-16.9	
384.832	122.37	
385.044	17.92	
385.255	-25.09	
385.467	-6.66	
385.679	105.98	
385.891	3.58	
386.103	34.3	
386.315	7.68	
386.527	101.89	
386.739	177.66	
386.951	243.2	
387.162	517.62	
387.374	1048.05	
387.586	1867.24	
387.798	2426.33	
388.01	2874.84	
388.221	2805.21	
388.433	2729.43	
388.645	2448.86	
388.857	2053.6	
389.069	1611.24	
389.28	1353.2	
389.492	957.94	
389.704	544.25	
389.915	265.72	
390.127	112.13	
390.339	75.26	
390.55	-16.9	
390.762	28.16	
390.974	-53.76	
391.185	-20.99	
391.397	-6.66	
391.609	-4.61	
391.82	67.07	
392.032	-39.42	
392.243	-12.8	
392.455	19.97	
392.667	-14.85	
392.878	44.54	
393.09	-18.94	
393.301	15.87	
393.513	13.82	
393.724	-8.7	
393.936	-12.8	
394.147	65.02	
394.359	9.73	
394.57	32.26	
394.782	-14.85	
394.993	22.02	
395.204	11.78	
395.416	97.79	
395.627	-25.09	
395.839	56.83	
396.05	75.26	
396.261	24.06	
396.473	40.45	
396.684	9.73	
396.896	1.54	
397.107	-20.99	
397.318	40.45	
397.529	-31.23	
397.741	19.97	
397.952	-86.53	
398.163	60.93	
398.375	-0.51	
398.586	-25.09	
398.797	28.16	
399.008	11.78	
399.22	7.68	
399.431	-6.66	
399.642	50.69	
399.853	-74.24	
400.064	36.35	
400.276	60.93	
400.487	1.54	
400.698	32.26	
400.909	-12.8	
401.12	3.58	
401.331	-16.9	
401.542	128.51	
401.754	157.18	
401.965	112.13	
402.176	67.07	
402.387	146.94	
402.598	7.68	
402.809	124.41	
403.02	105.98	
403.231	65.02	
403.442	-16.9	
403.653	-49.66	
403.864	-33.28	
404.075	-76.29	
404.286	-49.66	
404.497	24.06	
404.708	48.64	
404.919	26.11	
405.13	7.68	
405.341	-66.05	
405.551	30.21	
405.762	-16.9	
405.973	-49.66	
406.184	24.06	
406.395	-33.28	
406.606	19.97	
406.817	-45.57	
407.027	-37.38	
407.238	-78.33	
407.449	40.45	
407.66	-51.71	
407.871	-45.57	
408.081	34.3	
408.292	36.35	
408.503	-43.52	
408.714	3.58	
408.924	17.92	
409.135	1.54	
409.346	-16.9	
409.556	48.64	
409.767	-25.09	
409.978	-0.51	
410.188	3.58	
410.399	-20.99	
410.61	-0.51	
410.82	-49.66	
411.031	-0.51	
411.242	56.83	
411.452	9.73	
411.663	67.07	
411.873	28.16	
412.084	46.59	
412.295	7.68	
412.505	-74.24	
412.716	48.64	
412.926	97.79	
413.137	-57.86	
413.347	-10.75	
413.558	26.11	
413.768	-66.05	
413.979	-41.47	
414.189	17.92	
414.399	30.21	
414.61	-33.28	
414.82	32.26	
415.031	-27.14	
415.241	-64	
415.451	-53.76	
415.662	-12.8	
415.872	-25.09	
416.083	62.98	
416.293	-20.99	
416.503	44.54	
416.714	-25.09	
416.924	-61.95	
417.134	-6.66	
417.344	-0.51	
417.555	-53.76	
417.765	7.68	
417.975	77.31	
418.186	46.59	
418.396	-8.7	
418.606	-82.43	
418.816	56.83	
419.026	-25.09	
419.237	-49.66	
419.447	11.78	
419.657	32.26	
419.867	32.26	
420.077	-27.14	
420.287	32.26	
420.497	-47.62	
420.708	-31.23	
420.918	22.02	
421.128	-23.04	
421.338	15.87	
421.548	-55.81	
421.758	40.45	
421.968	-2.56	
422.178	15.87	
422.388	28.16	
422.598	-64	
422.808	-64	
423.018	-0.51	
423.228	-29.18	
423.438	11.78	
423.648	-0.51	
423.858	1.54	
424.068	-57.86	
424.278	-25.09	
424.488	-0.51	
424.698	-29.18	
424.907	-72.19	
425.117	-57.86	
425.327	-33.28	
425.537	52.74	
425.747	-0.51	
425.957	-80.38	
426.167	42.5	
426.376	24.06	
426.586	17.92	
426.796	-41.47	
427.006	48.64	
427.216	-29.18	
427.425	-37.38	
427.635	-135.68	
427.845	32.26	
428.054	5.63	
428.264	-31.23	
428.474	-86.53	
428.684	85.5	
428.893	7.68	
429.103	-23.04	
429.313	19.97	
429.522	-8.7	
429.732	60.93	
429.941	56.83	
430.151	-37.38	
430.361	-8.7	
430.57	9.73	
430.78	-66.05	
430.989	28.16	
431.199	73.21	
431.409	-45.57	
431.618	-68.09	
431.828	-31.23	
432.037	-82.43	
432.247	-117.25	
432.456	-41.47	
432.666	-33.28	
432.875	19.97	
433.084	-33.28	
433.294	-6.66	
433.503	-74.24	
433.713	-49.66	
433.922	26.11	
434.132	-55.81	
434.341	69.12	
434.55	5.63	
434.76	-12.8	
434.969	-14.85	
435.178	73.21	
435.388	69.12	
435.597	-6.66	
435.806	9.73	
436.016	-51.71	
436.225	-90.62	
436.434	-0.51	
436.643	24.06	
436.853	-57.86	
437.062	-25.09	
437.271	-29.18	
437.48	97.79	
437.69	1.54	
437.899	7.68	
438.108	108.03	
438.317	-66.05	
438.526	7.68	
438.735	9.73	
438.945	7.68	
439.154	-23.04	
439.363	58.88	
439.572	52.74	
439.781	-18.94	
439.99	-20.99	
440.199	-47.62	
440.408	73.21	
440.617	-14.85	
440.826	-16.9	
441.035	40.45	
441.244	-2.56	
441.453	-47.62	
441.662	19.97	
441.871	1.54	
442.08	-25.09	
442.289	-18.94	
442.498	40.45	
442.707	-27.14	
442.916	46.59	
443.125	-8.7	
443.334	-25.09	
443.543	99.84	
443.752	-39.42	
443.961	-53.76	
444.169	40.45	
444.378	65.02	
444.587	32.26	
444.796	77.31	
445.005	15.87	
445.213	50.69	
445.422	130.56	
445.631	105.98	
445.84	388.6	
446.049	937.46	
446.257	1277.42	
446.466	1490.41	
446.675	1613.29	
446.883	1521.13	
447.092	1281.52	
447.301	1082.86	
447.51	724.47	
447.718	550.39	
447.927	318.97	
448.135	192	
448.344	118.27	
448.553	5.63	
448.761	-23.04	
448.97	19.97	
449.179	-96.77	
449.387	-25.09	
449.596	-8.7	
449.804	-27.14	
450.013	99.84	
450.221	-31.23	
450.43	24.06	
450.638	48.64	
450.847	22.02	
451.055	-45.57	
451.264	19.97	
451.472	15.87	
451.681	-0.51	
451.889	30.21	
452.097	67.07	
452.306	26.11	
452.514	-8.7	
452.723	-45.57	
452.931	-37.38	
453.139	19.97	
453.348	19.97	
453.556	-4.61	
453.764	-47.62	
453.973	7.68	
454.181	-33.28	
454.389	1.54	
454.598	26.11	
454.806	7.68	
455.014	40.45	
455.222	-0.51	
