USB4E00404_1:101		
345.868	-190.63	
346.082	-190.63	
346.296	-190.63	
346.51	-225.45	
346.724	-221.35	
346.937	-123.05	
347.151	3.93	
347.365	-18.6	
347.579	26.45	
347.793	57.17	
348.006	-80.04	
348.22	94.04	
348.434	-47.27	
348.648	48.98	
348.861	-24.75	
349.075	40.79	
349.289	22.36	
349.502	-49.32	
349.716	57.17	
349.93	194.39	
350.143	87.89	
350.357	48.98	
350.571	77.65	
350.784	141.14	
350.998	-71.85	
351.212	53.08	
351.425	40.79	
351.639	63.32	
351.852	122.71	
352.066	124.76	
352.28	22.36	
352.493	96.08	
352.707	149.33	
352.92	57.17	
353.134	79.7	
353.347	69.46	
353.561	69.46	
353.774	46.93	
353.988	67.41	
354.201	14.17	
354.415	91.99	
354.628	18.26	
354.841	100.18	
355.055	122.71	
355.268	155.47	
355.482	51.03	
355.695	96.08	
355.908	40.79	
356.122	98.13	
356.335	139.09	
356.549	210.77	
356.762	71.51	
356.975	227.15	
357.189	235.35	
357.402	135	
357.615	165.71	
357.828	206.67	
358.042	94.04	
358.255	96.08	
358.468	42.84	
358.682	-37.03	
358.895	-18.6	
359.108	-47.27	
359.321	-51.37	
359.534	75.6	
359.748	10.07	
359.961	63.32	
360.174	28.5	
360.387	67.41	
360.6	98.13	
360.813	16.21	
361.027	55.12	
361.24	-112.81	
361.453	83.8	
361.666	1.88	
361.879	-28.84	
362.092	36.69	
362.305	34.64	
362.518	-34.99	
362.731	77.65	
362.944	85.84	
363.157	-20.65	
363.37	-0.17	
363.583	14.17	
363.796	-28.84	
364.009	3.93	
364.222	18.26	
364.435	65.36	
364.648	100.18	
364.861	22.36	
365.074	-39.08	
365.287	3.93	
365.5	-34.99	
365.713	65.36	
365.926	96.08	
366.139	87.89	
366.352	46.93	
366.564	30.55	
366.777	77.65	
366.99	112.47	
367.203	-6.31	
367.416	26.45	
367.629	24.4	
367.841	91.99	
368.054	165.71	
368.267	-24.75	
368.48	8.02	
368.693	18.26	
368.905	98.13	
369.118	161.62	
369.331	108.37	
369.544	-55.47	
369.756	87.89	
369.969	-26.79	
370.182	61.27	
370.394	46.93	
370.607	-39.08	
370.82	124.76	
371.032	83.8	
371.245	-20.65	
371.458	-55.47	
371.67	61.27	
371.883	-32.94	
372.095	-14.51	
372.308	-37.03	
372.52	-0.17	
372.733	42.84	
372.946	-53.42	
373.158	16.21	
373.371	55.12	
373.583	38.74	
373.796	145.24	
374.008	112.47	
374.221	180.05	
374.433	77.65	
374.646	118.61	
374.858	206.67	
375.071	114.52	
375.283	159.57	
375.495	98.13	
375.708	149.33	
375.92	-0.17	
376.133	-6.31	
376.345	-8.36	
376.557	10.07	
376.77	69.46	
376.982	26.45	
377.194	59.22	
377.407	-0.17	
377.619	-59.56	
377.831	48.98	
378.044	75.6	
378.256	40.79	
378.468	5.97	
378.68	87.89	
378.893	63.32	
379.105	59.22	
379.317	32.6	
379.529	-39.08	
379.742	264.02	
379.954	173.91	
380.166	116.56	
380.378	85.84	
380.59	116.56	
380.803	83.8	
381.015	98.13	
381.227	135	
381.439	390.99	
381.651	124.76	
381.863	42.84	
382.075	128.85	
382.287	53.08	
382.499	10.07	
382.712	51.03	
382.924	51.03	
383.136	53.08	
383.348	5.97	
383.56	-34.99	
383.772	40.79	
383.984	-80.04	
384.196	48.98	
384.408	85.84	
384.62	75.6	
384.832	198.48	
385.044	-32.94	
385.255	94.04	
385.467	94.04	
385.679	167.76	
385.891	110.42	
386.103	149.33	
386.315	20.31	
386.527	85.84	
386.739	10.07	
386.951	120.66	
387.162	51.03	
387.374	16.21	
