USB4E00404_1:101		
345.868	-126.63	
346.082	-126.63	
346.296	-126.63	
346.51	-165.54	
346.724	-204.46	
346.937	24.92	
347.151	-34.47	
347.365	12.63	
347.579	59.73	
347.793	67.92	
348.006	-71.34	
348.22	-18.09	
348.434	14.68	
348.648	-32.43	
348.861	-22.19	
349.075	14.68	
349.289	-16.04	
349.502	-79.53	
349.716	84.31	
349.93	127.32	
350.143	158.03	
350.357	31.06	
350.571	4.44	
350.784	51.54	
350.998	65.88	
351.212	14.68	
351.425	43.35	
351.639	76.12	
351.852	20.82	
352.066	100.69	
352.28	110.93	
352.493	180.56	
352.707	82.26	
352.92	84.31	
353.134	151.89	
353.347	133.46	
353.561	43.35	
353.774	12.63	
353.988	119.12	
354.201	4.44	
354.415	108.88	
354.628	24.92	
354.841	35.16	
355.055	37.2	
355.268	72.02	
355.482	-20.14	
355.695	110.93	
355.908	94.55	
356.122	127.32	
356.335	129.36	
356.549	192.85	
356.762	119.12	
356.975	135.51	
357.189	256.34	
357.402	184.66	
357.615	143.7	
357.828	112.98	
358.042	78.16	
358.255	92.5	
358.468	6.49	
358.682	43.35	
358.895	33.11	
359.108	18.77	
359.321	43.35	
359.534	-11.95	
359.748	-54.95	
359.961	53.59	
360.174	12.63	
360.387	112.98	
360.6	74.07	
360.813	-26.28	
361.027	92.5	
361.24	-61.1	
361.453	76.12	
361.666	-57	
361.879	-30.38	
362.092	-30.38	
362.305	-40.62	
362.518	14.68	
362.731	78.16	
362.944	65.88	
363.157	39.25	
363.37	10.58	
363.583	-11.95	
363.796	51.54	
364.009	4.44	
364.222	-50.86	
364.435	35.16	
364.648	55.64	
364.861	31.06	
365.074	4.44	
365.287	61.78	
365.5	55.64	
365.713	45.4	
365.926	61.78	
366.139	100.69	
366.352	26.96	
366.564	-32.43	
366.777	-28.33	
366.99	137.56	
367.203	31.06	
367.416	-32.43	
367.629	-11.95	
367.841	-40.62	
368.054	106.84	
368.267	51.54	
368.48	2.39	
368.693	67.92	
368.905	86.36	
369.118	112.98	
369.331	110.93	
369.544	-9.9	
369.756	192.85	
369.969	57.68	
370.182	35.16	
370.394	80.21	
370.607	63.83	
370.82	119.12	
371.032	35.16	
371.245	22.87	
371.458	-9.9	
371.67	82.26	
371.883	-3.75	
372.095	4.44	
372.308	49.49	
372.52	18.77	
372.733	0.34	
372.946	6.49	
373.158	6.49	
373.371	20.82	
373.583	35.16	
373.796	147.8	
374.008	190.8	
374.221	190.8	
374.433	76.12	
374.646	80.21	
374.858	229.71	
375.071	61.78	
375.283	67.92	
375.495	67.92	
375.708	69.97	
375.92	-20.14	
376.133	24.92	
376.345	10.58	
376.557	2.39	
376.77	121.17	
376.982	-28.33	
377.194	31.06	
377.407	14.68	
377.619	-40.62	
377.831	57.68	
378.044	135.51	
378.256	151.89	
378.468	37.2	
378.68	8.53	
378.893	141.65	
379.105	-36.52	
379.317	65.88	
379.529	84.31	
379.742	207.19	
379.954	33.11	
380.166	160.08	
380.378	121.17	
380.59	72.02	
380.803	92.5	
381.015	-20.14	
381.227	145.75	
381.439	338.26	
381.651	45.4	
381.863	-32.43	
382.075	110.93	
382.287	26.96	
382.499	0.34	
382.712	55.64	
382.924	-5.8	
383.136	106.84	
383.348	51.54	
383.56	-3.75	
383.772	-69.29	
383.984	-40.62	
384.196	94.55	
384.408	4.44	
384.62	96.6	
384.832	61.78	
385.044	-1.71	
385.255	35.16	
385.467	78.16	
385.679	117.08	
385.891	39.25	
386.103	108.88	
386.315	61.78	
386.527	147.8	
386.739	2.39	
386.951	141.65	
387.162	16.73	
387.374	-22.19	
387.586	160.08	
387.798	119.12	
388.01	166.23	
388.221	63.83	
388.433	65.88	
388.645	84.31	
388.857	57.68	
389.069	53.59	
389.28	176.47	
389.492	80.21	
389.704	51.54	
389.915	151.89	
390.127	-7.85	
390.339	-38.57	
390.55	-13.99	
390.762	6.49	
390.974	-26.28	
391.185	74.07	
391.397	55.64	
391.609	-54.95	
391.82	125.27	
392.032	45.4	
392.243	86.36	
392.455	31.06	
392.667	94.55	
392.878	39.25	
393.09	-3.75	
393.301	65.88	
393.513	72.02	
393.724	29.01	
393.936	6.49	
394.147	117.08	
394.359	20.82	
394.57	41.3	
394.782	-40.62	
394.993	4.44	
395.204	59.73	
395.416	49.49	
395.627	-24.23	
395.839	-24.23	
396.05	67.92	
396.261	108.88	
396.473	-30.38	
396.684	94.55	
396.896	67.92	
397.107	117.08	
397.318	108.88	
397.529	22.87	
397.741	90.45	
397.952	47.44	
398.163	86.36	
398.375	84.31	
398.586	72.02	
398.797	61.78	
399.008	108.88	
399.22	180.56	
399.431	108.88	
399.642	174.42	
399.853	145.75	
400.064	35.16	
400.276	51.54	
400.487	6.49	
400.698	-28.33	
400.909	108.88	
401.12	-22.19	
401.331	35.16	
401.542	182.61	
401.754	0.34	
401.965	92.5	
402.176	106.84	
402.387	59.73	
402.598	-87.72	
402.809	20.82	
403.02	26.96	
403.231	88.4	
403.442	10.58	
403.653	69.97	
403.864	74.07	
404.075	131.41	
404.286	125.27	
404.497	133.46	
404.708	35.16	
404.919	51.54	
405.13	10.58	
405.341	135.51	
405.551	63.83	
405.762	112.98	
405.973	92.5	
406.184	33.11	
406.395	55.64	
406.606	22.87	
406.817	145.75	
407.027	94.55	
407.238	-5.8	
407.449	84.31	
407.66	131.41	
407.871	55.64	
408.081	92.5	
408.292	100.69	
408.503	55.64	
408.714	121.17	
408.924	69.97	
409.135	78.16	
409.346	49.49	
409.556	190.8	
409.767	110.93	
409.978	182.61	
410.188	270.67	
410.399	176.47	
410.61	147.8	
410.82	78.16	
411.031	59.73	
411.242	-1.71	
411.452	-54.95	
411.663	12.63	
