# Plate Voltage(V) | Photocurrent(10^-8 A)
-4.00	-0.0005
-3.50	-0.0005
-3.00	-0.0005
-2.50	-0.0005
-2.00	-0.0005
-1.50	-0.0005
-1.00	-0.0005
-0.50	0.0002
0.00	0.0118
0.50	0.0267
1.00	0.0379
1.50	0.0462
2.00	0.0533
2.50	0.0599
3.00	0.0654
3.50	0.0698
4.00	0.0734
-2.00	-0.0005
-1.90	-0.0005
-1.80	-0.0005
-1.70	-0.0005
-1.60	-0.0005
-1.50	-0.0005
-1.40	-0.0005
-1.30	-0.0005
-1.20	-0.0005
-1.10	-0.0005
-1.00	-0.0005
-0.90	-0.0005
-0.80	-0.0005
-0.70	-0.0005
-0.60	-0.0003
-0.50	0.0003
-0.40	0.0014
-0.30	0.0032
-0.20	0.0057
-0.10	0.0085
0.00	0.0118
0.10	0.0150
0.20	0.0181
0.30	0.0210
0.40	0.0238
0.50	0.0266
